id,s_id,stamp,time,amplitude
2084,2084,20230502185214,2400832,216
2085,2085,20230502185214,2401984,213
2086,2086,20230502185214,2403136,212
2087,2087,20230502185214,2404288,211
2088,2088,20230502185214,2405440,215
2089,2089,20230502185214,2406592,219
2090,2090,20230502185214,2407744,218
2091,2091,20230502185214,2408896,213
2092,2092,20230502185214,2410048,211
2093,2093,20230502185214,2411200,211
2094,2094,20230502185214,2412352,213
2095,2095,20230502185214,2413504,216
2096,2096,20230502185214,2414656,221
2097,2097,20230502185214,2415808,215
2098,2098,20230502185214,2416960,210
2099,2099,20230502185214,2418112,208
2100,2100,20230502185214,2419264,210
2101,2101,20230502185214,2420416,215
2102,2102,20230502185214,2421568,219
2103,2103,20230502185214,2422720,219
2104,2104,20230502185214,2423872,212
2105,2105,20230502185214,2425024,209
2106,2106,20230502185214,2426176,209
2107,2107,20230502185214,2427328,214
2108,2108,20230502185214,2428480,216
2109,2109,20230502185214,2429632,220
2110,2110,20230502185214,2430784,214
2111,2111,20230502185214,2431936,210
2112,2112,20230502185214,2433088,210
2113,2113,20230502185214,2434240,211
2114,2114,20230502185214,2435392,215
2115,2115,20230502185214,2436544,221
2116,2116,20230502185214,2437696,221
2117,2117,20230502185214,2438848,215
2118,2118,20230502185214,2440000,212
2119,2119,20230502185214,2441152,210
2120,2120,20230502185214,2442304,214
2121,2121,20230502185214,2443456,217
2122,2122,20230502185214,2444608,224
2123,2123,20230502185214,2445760,218
2124,2124,20230502185214,2446912,212
2125,2125,20230502185214,2448064,210
2126,2126,20230502185214,2449216,211
2127,2127,20230502185214,2450368,215
2128,2128,20230502185214,2451520,220
2129,2129,20230502185214,2452672,218
2130,2130,20230502185214,2453824,212
2131,2131,20230502185214,2454976,209
2132,2132,20230502185214,2456128,209
2133,2133,20230502185214,2457280,214
2134,2134,20230502185214,2458432,216
2135,2135,20230502185214,2459584,224
2136,2136,20230502185214,2460736,217
2137,2137,20230502185214,2461888,210
2138,2138,20230502185214,2463040,209
2139,2139,20230502185214,2464192,212
2140,2140,20230502185214,2465344,215
2141,2141,20230502185214,2466496,221
2142,2142,20230502185214,2467648,220
2143,2143,20230502185214,2468800,211
2144,2144,20230502185214,2469952,209
2145,2145,20230502185214,2471104,209
2146,2146,20230502185214,2472256,214
2147,2147,20230502185214,2473408,217
2148,2148,20230502185214,2474560,223
2149,2149,20230502185214,2475712,217
2150,2150,20230502185214,2476864,213
2151,2151,20230502185214,2478016,211
2152,2152,20230502185214,2479168,211
2153,2153,20230502185214,2480320,216
2154,2154,20230502185214,2481472,222
2155,2155,20230502185214,2482624,219
2156,2156,20230502185214,2483776,214
2157,2157,20230502185214,2484928,208
2158,2158,20230502185214,2486080,209
2159,2159,20230502185214,2487232,214
2160,2160,20230502185214,2488384,218
2161,2161,20230502185214,2489536,222
2162,2162,20230502185214,2490688,217
2163,2163,20230502185214,2491840,212
2164,2164,20230502185214,2492992,209
2165,2165,20230502185214,2494144,211
2166,2166,20230502185214,2495296,215
2167,2167,20230502185214,2496448,223
2168,2168,20230502185214,2497600,221
2169,2169,20230502185214,2498752,215
2170,2170,20230502185214,2499904,210
2171,2171,20230502185214,2501056,210
2172,2172,20230502185214,2502208,214
2173,2173,20230502185214,2503360,218
2174,2174,20230502185214,2504512,222
2175,2175,20230502185214,2505664,214
2176,2176,20230502185214,2506816,210
2177,2177,20230502185214,2507968,208
2178,2178,20230502185214,2509120,212
2179,2179,20230502185214,2510272,216
2180,2180,20230502185214,2511424,223
2181,2181,20230502185214,2512576,221
2182,2182,20230502185214,2513728,215
2183,2183,20230502185214,2514880,211
2184,2184,20230502185214,2516032,210
2185,2185,20230502185214,2517184,214
2186,2186,20230502185214,2518336,219
2187,2187,20230502185214,2519488,223
2188,2188,20230502185214,2520640,216
2189,2189,20230502185214,2521792,211
2190,2190,20230502185214,2522944,207
2191,2191,20230502185214,2524096,212
2192,2192,20230502185214,2525248,216
2193,2193,20230502185214,2526400,221
2194,2194,20230502185214,2527552,219
2195,2195,20230502185214,2528704,213
2196,2196,20230502185214,2529856,209
2197,2197,20230502185214,2531008,210
2198,2198,20230502185214,2532160,214
2199,2199,20230502185214,2533312,218
2200,2200,20230502185214,2534464,223
2201,2201,20230502185214,2535616,217
2202,2202,20230502185214,2536768,214
2203,2203,20230502185214,2537920,209
2204,2204,20230502185214,2539072,212
2205,2205,20230502185214,2540224,216
2206,2206,20230502185214,2541376,224
2207,2207,20230502185214,2542528,219
2208,2208,20230502185214,2543680,216
2209,2209,20230502185214,2544832,212
2210,2210,20230502185214,2545984,210
2211,2211,20230502185214,2547136,215
2212,2212,20230502185214,2548288,220
2213,2213,20230502185214,2549440,224
2214,2214,20230502185214,2550592,228
2215,2215,20230502185214,2551744,232
2216,2216,20230502185214,2552896,222
2217,2217,20230502185214,2554048,220
2218,2218,20230502185214,2555200,218
2219,2219,20230502185214,2556352,239
2220,2220,20230502185214,2557504,206
2221,2221,20230502185214,2558656,187
2222,2222,20230502185214,2559808,178
2223,2223,20230502185214,2560960,207
2224,2224,20230502185214,2562112,213
2225,2225,20230502185214,2563264,206
2226,2226,20230502185214,2564416,174
2227,2227,20230502185214,2565572,167
2228,2228,20230502185214,2566724,174
2229,2229,20230502185214,2567876,198
2230,2230,20230502185214,2569028,214
2231,2231,20230502185214,2570180,217
2232,2232,20230502185214,2571332,234
2233,2233,20230502185214,2572484,239
2234,2234,20230502185214,2573636,242
2235,2235,20230502185214,2574788,243
2236,2236,20230502185214,2575940,214
2237,2237,20230502185214,2577092,217
2238,2238,20230502185214,2578244,231
2239,2239,20230502185214,2579396,245
2240,2240,20230502185214,2580548,235
2241,2241,20230502185214,2581700,227
2242,2242,20230502185214,2582852,215
2243,2243,20230502185214,2584004,213
2244,2244,20230502185214,2585156,216
2245,2245,20230502185214,2586308,215
2246,2246,20230502185214,2587460,211
2247,2247,20230502185214,2588612,205
2248,2248,20230502185214,2589764,201
2249,2249,20230502185214,2590916,210
2250,2250,20230502185214,2592068,215
2251,2251,20230502185214,2593220,222
2252,2252,20230502185214,2594372,228
2253,2253,20230502185214,2595524,227
2254,2254,20230502185214,2596676,221
2255,2255,20230502185214,2597828,212
2256,2256,20230502185214,2598980,214
2257,2257,20230502185214,2600132,217
2258,2258,20230502185214,2601284,213
2259,2259,20230502185214,2602436,205
2260,2260,20230502185214,2603588,199
2261,2261,20230502185214,2604740,197
2262,2262,20230502185214,2605892,210
2263,2263,20230502185214,2607044,214
2264,2264,20230502185214,2608196,219
2265,2265,20230502185214,2609348,222
2266,2266,20230502185214,2610500,226
2267,2267,20230502185214,2611652,224
2268,2268,20230502185214,2612804,214
2269,2269,20230502185214,2613956,215
2270,2270,20230502185214,2615108,217
2271,2271,20230502185214,2616260,224
2272,2272,20230502185214,2617412,218
2273,2273,20230502185214,2618564,213
2274,2274,20230502185214,2619716,208
2275,2275,20230502185214,2620868,211
2276,2276,20230502185214,2622020,215
2277,2277,20230502185214,2623172,215
2278,2278,20230502185215,2624324,212
2279,2279,20230502185215,2625476,212
2280,2280,20230502185215,2626628,210
2281,2281,20230502185215,2627780,210
2282,2282,20230502185215,2628932,214
2283,2283,20230502185215,2630084,218
2284,2284,20230502185215,2631236,224
2285,2285,20230502185215,2632388,223
2286,2286,20230502185215,2633540,220
2287,2287,20230502185215,2634692,216
2288,2288,20230502185215,2635844,213
2289,2289,20230502185215,2636996,216
2290,2290,20230502185215,2638148,220
2291,2291,20230502185215,2639300,215
2292,2292,20230502185215,2640452,212
2293,2293,20230502185215,2641604,209
2294,2294,20230502185215,2642756,210
2295,2295,20230502185215,2643908,215
2296,2296,20230502185215,2645060,218
2297,2297,20230502185215,2646212,222
2298,2298,20230502185215,2647364,220
2299,2299,20230502185215,2648516,221
2300,2300,20230502185215,2649668,218
2301,2301,20230502185215,2650820,213
2302,2302,20230502185215,2651972,217
2303,2303,20230502185215,2653124,223
2304,2304,20230502185215,2654276,216
2305,2305,20230502185215,2655428,213
2306,2306,20230502185215,2656580,211
2307,2307,20230502185215,2657732,210
2308,2308,20230502185215,2658884,214
2309,2309,20230502185215,2660036,218
2310,2310,20230502185215,2661188,216
2311,2311,20230502185215,2662340,212
2312,2312,20230502185215,2663492,213
2313,2313,20230502185215,2664644,213
2314,2314,20230502185215,2665796,213
2315,2315,20230502185215,2666948,216
2316,2316,20230502185215,2668100,221
2317,2317,20230502185215,2669252,218
2318,2318,20230502185215,2670404,214
2319,2319,20230502185215,2671556,212
2320,2320,20230502185215,2672708,211
2321,2321,20230502185215,2673860,212
2322,2322,20230502185215,2675012,217
2323,2323,20230502185215,2676164,216
2324,2324,20230502185215,2677316,211
2325,2325,20230502185215,2678468,210
2326,2326,20230502185215,2679620,209
2327,2327,20230502185215,2680772,213
2328,2328,20230502185215,2681924,217
2329,2329,20230502185215,2683076,221
2330,2330,20230502185215,2684228,219
2331,2331,20230502185215,2685380,219
2332,2332,20230502185215,2686532,220
2333,2333,20230502185215,2687684,212
2334,2334,20230502185215,2688836,216
2335,2335,20230502185215,2689988,220
2336,2336,20230502185215,2691140,223
2337,2337,20230502185215,2692292,217
2338,2338,20230502185215,2693444,214
2339,2339,20230502185215,2694596,211
2340,2340,20230502185215,2695748,213
2341,2341,20230502185215,2696900,216
2342,2342,20230502185215,2698052,217
2343,2343,20230502185215,2699204,212
2344,2344,20230502185215,2700356,211
2345,2345,20230502185215,2701508,212
2346,2346,20230502185215,2702660,211
2347,2347,20230502185215,2703812,215
2348,2348,20230502185215,2704964,219
2349,2349,20230502185215,2706116,221
2350,2350,20230502185215,2707268,214
2351,2351,20230502185215,2708420,215
2352,2352,20230502185215,2709572,212
2353,2353,20230502185215,2710724,213
2354,2354,20230502185215,2711876,216
2355,2355,20230502185215,2713028,219
2356,2356,20230502185215,2714180,213
2357,2357,20230502185215,2715332,209
2358,2358,20230502185215,2716484,208
2359,2359,20230502185215,2717636,210
2360,2360,20230502185215,2718788,213
2361,2361,20230502185215,2719940,219
2362,2362,20230502185215,2721092,217
2363,2363,20230502185215,2722244,213
2364,2364,20230502185215,2723396,212
2365,2365,20230502185215,2724548,212
2366,2366,20230502185215,2725700,214
2367,2367,20230502185215,2726852,216
2368,2368,20230502185215,2728004,223
2369,2369,20230502185215,2729156,217
2370,2370,20230502185215,2730308,211
2371,2371,20230502185215,2731460,211
2372,2372,20230502185215,2732612,211
2373,2373,20230502185215,2733764,214
2374,2374,20230502185215,2734916,218
2375,2375,20230502185215,2736068,214
2376,2376,20230502185215,2737220,208
2377,2377,20230502185215,2738372,208
2378,2378,20230502185215,2739524,209
2379,2379,20230502185215,2740676,214
2380,2380,20230502185215,2741828,215
2381,2381,20230502185215,2742980,224
2382,2382,20230502185215,2744132,220
2383,2383,20230502185215,2745284,217
2384,2384,20230502185215,2746436,217
2385,2385,20230502185215,2747588,211
2386,2386,20230502185215,2748740,215
2387,2387,20230502185215,2749892,222
2388,2388,20230502185215,2751044,223
2389,2389,20230502185215,2752196,215
2390,2390,20230502185215,2753348,211
2391,2391,20230502185215,2754500,210
2392,2392,20230502185215,2755652,213
2393,2393,20230502185215,2756804,216
2394,2394,20230502185215,2757956,218
2395,2395,20230502185215,2759108,211
2396,2396,20230502185215,2760260,205
2397,2397,20230502185215,2761412,204
2398,2398,20230502185215,2762564,210
2399,2399,20230502185215,2763716,214
2400,2400,20230502185215,2764868,218
2401,2401,20230502185215,2766020,216
2402,2402,20230502185215,2767172,211
2403,2403,20230502185215,2768324,208
2404,2404,20230502185215,2769476,209
2405,2405,20230502185215,2770628,214
2406,2406,20230502185215,2771780,214
2407,2407,20230502185215,2772932,220
2408,2408,20230502185215,2774084,214
2409,2409,20230502185215,2775236,210
2410,2410,20230502185215,2776388,210
2411,2411,20230502185215,2777540,211
2412,2412,20230502185215,2778692,215
2413,2413,20230502185215,2779844,222
2414,2414,20230502185215,2780996,220
2415,2415,20230502185215,2782148,214
2416,2416,20230502185215,2783300,211
2417,2417,20230502185215,2784452,210
2418,2418,20230502185215,2785604,214
2419,2419,20230502185215,2786756,217
2420,2420,20230502185215,2787908,224
2421,2421,20230502185215,2789060,217
2422,2422,20230502185215,2790212,212
2423,2423,20230502185215,2791364,209
2424,2424,20230502185215,2792516,211
2425,2425,20230502185215,2793668,215
2426,2426,20230502185215,2794820,221
2427,2427,20230502185215,2795972,218
2428,2428,20230502185215,2797124,213
2429,2429,20230502185215,2798276,209
2430,2430,20230502185215,2799428,210
2431,2431,20230502185215,2800580,215
2432,2432,20230502185215,2801732,218
2433,2433,20230502185215,2802884,222
2434,2434,20230502185215,2804036,216
2435,2435,20230502185215,2805188,211
2436,2436,20230502185215,2806340,210
2437,2437,20230502185215,2807492,212
2438,2438,20230502185215,2808644,215
2439,2439,20230502185215,2809796,222
2440,2440,20230502185215,2810948,219
2441,2441,20230502185215,2812100,214
2442,2442,20230502185215,2813252,210
2443,2443,20230502185215,2814404,208
2444,2444,20230502185215,2815556,214
2445,2445,20230502185215,2816708,218
2446,2446,20230502185215,2817860,220
2447,2447,20230502185215,2819012,214
2448,2448,20230502185215,2820164,209
2449,2449,20230502185215,2821316,208
2450,2450,20230502185215,2822468,212
2451,2451,20230502185215,2823620,216
2452,2452,20230502185215,2824772,222
2453,2453,20230502185215,2825924,219
2454,2454,20230502185215,2827076,214
2455,2455,20230502185215,2828228,210
2456,2456,20230502185215,2829380,210
2457,2457,20230502185215,2830532,214
2458,2458,20230502185215,2831684,219
2459,2459,20230502185215,2832836,222
2460,2460,20230502185215,2833988,217
2461,2461,20230502185215,2835140,211
2462,2462,20230502185215,2836292,210
2463,2463,20230502185215,2837444,213
2464,2464,20230502185215,2838596,216
2465,2465,20230502185215,2839748,223
2466,2466,20230502185215,2840900,220
2467,2467,20230502185215,2842052,215
2468,2468,20230502185215,2843204,211
2469,2469,20230502185215,2844356,210
2470,2470,20230502185215,2845508,215
2471,2471,20230502185215,2846660,220
2472,2472,20230502185215,2847812,223
2473,2473,20230502185215,2848964,218
2474,2474,20230502185215,2850116,212
2475,2475,20230502185215,2851268,209
2476,2476,20230502185215,2852420,212
2477,2477,20230502185215,2853572,215
2478,2478,20230502185215,2854724,221
2479,2479,20230502185215,2855876,216
2480,2480,20230502185215,2857028,211
2481,2481,20230502185215,2858180,207
2482,2482,20230502185215,2859332,209
2483,2483,20230502185215,2860484,214
2484,2484,20230502185215,2861636,219
2485,2485,20230502185215,2862788,219
2486,2486,20230502185215,2863940,214
2487,2487,20230502185215,2865092,211
2488,2488,20230502185215,2866244,209
2489,2489,20230502185215,2867396,213
2490,2490,20230502185215,2868548,216
2491,2491,20230502185215,2869700,223
2492,2492,20230502185215,2870852,219
2493,2493,20230502185215,2872004,214
2494,2494,20230502185215,2873156,210
2495,2495,20230502185215,2874308,211
2496,2496,20230502185215,2875460,215
2497,2497,20230502185215,2876612,220
2498,2498,20230502185215,2877764,222
2499,2499,20230502185215,2878916,217
2500,2500,20230502185215,2880068,213
2501,2501,20230502185215,2881220,210
2502,2502,20230502185215,2882372,214
2503,2503,20230502185215,2883524,216
2504,2504,20230502185215,2884676,224
2505,2505,20230502185215,2885828,220
2506,2506,20230502185215,2886980,215
2507,2507,20230502185215,2888132,212
2508,2508,20230502185215,2889284,211
2509,2509,20230502185215,2890436,215
2510,2510,20230502185215,2891588,220
2511,2511,20230502185215,2892740,220
2512,2512,20230502185215,2893892,215
2513,2513,20230502185215,2895044,211
2514,2514,20230502185215,2896196,209
2515,2515,20230502185215,2897348,213
2516,2516,20230502185215,2898500,216
2517,2517,20230502185215,2899652,222
2518,2518,20230502185215,2900804,217
2519,2519,20230502185215,2901956,214
2520,2520,20230502185215,2903108,211
2521,2521,20230502185215,2904260,211
2522,2522,20230502185215,2905412,215
2523,2523,20230502185215,2906564,220
2524,2524,20230502185215,2907716,219
